Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
423,0,2480,221.392,1.57275944637022,1011.81612903226,975.605241935484
425,0,6138,423.307,2.32313341909528,1059.79928315412,576.792603453894
426,0,4185,297.998,1.68857895511077,1031.63775388292,757.422222222222
427,0,10803,708.428,3.69689568099629,1126.13959085439,1182.68527260946
428,0,5337,350.033,1.82688375316304,1049.34401349073,1257.02735619262
429,0,798,116.791,1.36021011051703,1011.0313283208,611.496240601504
431,0,2766,223.113,1.43214737673324,1040.06399132321,799.991684743312
433,0,2659,229.795,1.58034879031857,1042.40052651373,947.050770966529
434,0,6226,425.144,2.31021887738877,1103.75168647607,100.170575008031
435,0,3170,237.395,1.41473145278766,1049.37602523659,445.658675078864
436,0,651,96.612,1.14096229531258,1024.65898617512,999.542242703533
437,0,2636,235.832,1.67899807512669,1057.02276176024,520.894157814871
438,0,6467,464.43,2.6541643145317,1099.34591000464,231.332611721045
439,0,4357,450.549,3.70754675269102,1101.53775533624,14.2212531558412
440,0,5517,382.527,2.11062627824108,1095.25067971724,374.956498096792
441,0,608,91.054,1.08513710741818,1031.28947368421,509.991776315789
443,0,5982,365.44,1.77654368718956,1110.59996656637,609.22233366767
444,0,5318,363.234,1.97430747361003,1112.3599097405,672.460323429861
445,0,3137,250.48,1.59155527556334,1079.11380299649,994.330251832961
446,0,2400,232.326,1.78967645513349,1082.94166666667,407.710416666667
448,0,1753,206.257,1.93119270937446,1073.73131774102,129.682258984598
449,0,5066,419.802,2.76830512739693,1133.37129885511,252.856296881169
451,0,5723,393.418,2.15216142338209,1129.46985846584,919.206010833479
452,0,1781,164.47,1.20864734215429,1069.24368332398,1094.61370016844
454,0,636,92.055,1.06029761619308,1058.32232704403,1223.26886792453
455,0,2466,208.351,1.40083905801833,1088.18126520681,1211.6897810219
456,0,5510,436.58,2.7527464433519,1152.83756805808,338.730852994555
457,0,3445,270.342,1.68821577673268,1101.4496371553,850.191001451379
459,0,1052,134.06,1.35948001074182,1090.5,941.592205323194
460,0,9112,692.344,4.18620305829143,1205.47311237928,813.187225636523
461,0,375,76.962,1.25693135024615,1080.92,693.045333333333
462,0,60013,2124.528,5.98507665456378,1541.68273540733,993.739356472764
463,0,790,106.032,1.13249671562603,1090.30632911392,772.23417721519
464,0,3639,290.505,1.84550532912193,1139.41302555647,1072.4883209673
466,0,6117,379.807,1.87662537712763,1152.68415890142,526.681870197809
467,0,2273,193.002,1.30411028233231,1115.30136383634,1102.66564012319
469,0,7149,547.377,3.33516964152572,1204.23933417261,1024.21499510421
470,0,4681,348.54,2.06517447464152,1150.49305703909,420.467848750267
471,0,565,88.168,1.0948728005753,1095.76991150442,424.835398230089
472,0,3706,292.416,1.8360604896114,1151.79600647598,35.9015110631409
473,0,1707,164.146,1.25607977558909,1121.88752196837,958.586994727592
475,0,3921,310.56,1.95742138974277,1176.02907421576,274.413414945167
476,0,4705,322.131,1.75507447379565,1165.55834218916,773.843358129649
477,0,4922,370.628,2.22087941513584,1179.32608695652,882.585737505079
478,0,348,72.438,1.19989652080457,1112.90229885057,421.327586206897
